ID_User,Jumlah_Penghuni,Luas_Rumah_m2,Label_SKEM_AC,Punya_Water_Heater,Watt_AC,Watt_Kulkas,Jam_AC_Harian,Jam_TV_PC_Harian,Jam_Cuci_Harian,Jam_Lampu_Harian,Jam_WaterHeater_Harian,Frekuensi_Cuci_Mingguan,kWh_AC,kWh_Kulkas,kWh_TV_PC,kWh_MesinCuci,kWh_Lampu,kWh_WaterHeater,Estimasi_Sistem_kWh,Meteran_Riil_kWh,Selisih_Persen,IKE_kWh_per_m2,Label_IKE_SNI,Emisi_CO2_kg,Tarif_kWh_Rp,Biaya_Pemakaian_Rp,PPJ_Rp,Biaya_Beban_Rp,Total_Tagihan_Rp,Tagihan_per_Penghuni_Rp,Status_Anomali_RuleBased,Label_Ground_Truth,Skor_Efisiensi,Rekomendasi_Utama
USR-0611,3,90.5,Tidak_Ada,1,0,149,0.0,1.5,0.0,3.8,0.47,0,0.0,107.59,5.83,0.0,13.62,4.99,132.03,136.56,3.44,1.46,Sangat Hemat,114.86,1699.53,232091,6963,47500,286554,95518,Tidak,Normal,90.1,Pertahankan pola pemakaian
USR-0612,5,70.6,Bintang_4,0,398,152,6.1,1.4,1.07,5.3,0.0,5,72.9,109.71,6.38,12.86,31.61,0.0,233.46,234.92,0.62,3.31,Sangat Hemat,203.11,1699.53,399253,11978,47500,458731,91746,Tidak,Normal,89.5,Pertahankan pola pemakaian
USR-0613,5,79.4,Bintang_1,0,849,159,10.1,5.2,0.86,6.7,0.0,4,258.44,114.34,21.92,10.29,40.26,0.0,445.25,462.63,3.9,5.61,Sangat Hemat,387.37,1699.53,786261,23588,47500,857348,171470,Tidak,Normal,80.0,Pertahankan pola pemakaian
USR-0614,4,48.6,Bintang_4,1,421,132,7.1,1.6,0.21,4.9,0.4,1,89.37,94.77,8.25,2.57,23.73,4.15,222.84,310.14,39.17,4.59,Sangat Hemat,193.87,1699.53,527090,15813,47500,590402,147601,Ya,Anomal,87.5,Pertahankan pola pemakaian
USR-0615,8,169.5,Bintang_4,1,409,163,10.0,5.0,0.0,5.0,0.19,0,122.23,117.32,18.69,0.0,48.18,2.0,308.43,294.06,4.66,1.82,Sangat Hemat,268.33,1699.53,499766,14993,47500,562259,70282,Tidak,Normal,91.3,Pertahankan pola pemakaian
USR-0616,4,75.3,Bintang_4,1,406,117,4.7,3.0,0.64,7.0,0.26,3,57.08,84.56,10.64,7.71,33.36,2.71,196.07,200.52,2.27,2.6,Sangat Hemat,170.58,1699.53,340788,10224,47500,398511,99628,Tidak,Normal,89.0,Pertahankan pola pemakaian
USR-0617,3,74.8,Bintang_1,0,844,123,8.9,5.3,0.86,6.5,0.0,4,224.9,88.77,29.92,10.29,23.27,0.0,377.14,583.56,54.73,5.04,Sangat Hemat,328.12,1699.53,991784,29754,47500,1069037,356346,Ya,Anomal,71.8,Pertahankan pola pemakaian
USR-0618,5,92.8,Bintang_4,1,397,193,7.4,1.4,0.86,6.4,0.56,4,88.1,138.75,9.17,10.29,38.26,5.91,290.48,280.66,3.38,3.13,Sangat Hemat,252.72,1699.53,476984,14310,47500,538793,107759,Tidak,Normal,87.0,Pertahankan pola pemakaian
USR-0619,9,85.2,Bintang_1,0,797,140,10.2,1.9,0.21,6.8,0.0,1,244.48,100.65,11.47,2.57,73.24,0.0,432.41,438.63,1.44,5.08,Sangat Hemat,376.2,1699.53,745472,22364,47500,815336,90593,Tidak,Normal,89.2,Pertahankan pola pemakaian
USR-0620,5,77.9,Bintang_1,0,878,165,10.4,3.6,0.43,5.6,0.0,2,272.89,118.51,15.83,5.14,33.45,0.0,445.82,459.79,3.13,5.73,Sangat Hemat,387.86,1699.53,781432,23443,47500,852375,170475,Tidak,Normal,80.0,Pertahankan pola pemakaian
USR-0621,2,54.6,Bintang_4,0,393,184,7.9,2.1,0.21,5.6,0.0,1,93.12,132.46,11.44,2.57,13.49,0.0,253.08,263.33,4.05,4.64,Sangat Hemat,220.18,1699.53,447537,13426,47500,508463,254232,Tidak,Normal,71.6,Pertahankan pola pemakaian
USR-0622,5,84.9,Bintang_4,1,364,104,5.3,0.6,0.21,6.8,0.8,1,57.96,74.67,2.36,2.57,40.86,8.35,186.78,182.61,2.23,2.2,Sangat Hemat,162.5,1699.53,310350,9311,47500,367161,73432,Tidak,Normal,91.6,Pertahankan pola pemakaian
USR-0623,2,139.1,Tidak_Ada,0,0,173,0.0,1.2,0.0,4.7,0.0,0,0.0,124.22,5.92,0.0,11.17,0.0,141.31,136.06,3.71,1.02,Sangat Hemat,122.94,1699.53,231237,6937,47500,285674,142837,Tidak,Normal,84.1,Pertahankan pola pemakaian
USR-0624,2,115.3,Tidak_Ada,0,0,163,0.0,1.4,0.86,3.9,0.0,4,0.0,117.34,5.54,10.29,9.26,0.0,142.43,138.84,2.52,1.24,Sangat Hemat,123.91,1699.53,235957,7079,47500,290535,145268,Tidak,Normal,84.0,Pertahankan pola pemakaian
USR-0625,5,125.7,Tidak_Ada,0,0,183,0.0,1.5,0.64,5.6,0.0,3,0.0,131.62,8.21,7.71,33.4,0.0,180.94,182.35,0.78,1.44,Sangat Hemat,157.42,1699.53,309906,9297,47500,366703,73341,Tidak,Normal,91.9,Pertahankan pola pemakaian
USR-0626,2,60.2,Tidak_Ada,1,0,126,0.0,4.1,0.21,6.9,0.54,1,0.0,90.99,22.55,2.57,16.63,5.68,138.42,144.22,4.19,2.3,Sangat Hemat,120.43,1699.53,245105,7353,47500,299958,149979,Tidak,Normal,84.5,Pertahankan pola pemakaian
USR-0627,5,50.9,Bintang_1,0,845,179,10.9,3.3,1.07,6.3,0.0,5,275.13,128.9,21.19,12.86,37.53,0.0,475.61,479.53,0.83,9.34,Sangat Hemat,413.78,1699.53,814981,24449,47500,886931,177386,Tidak,Normal,78.6,Pertahankan pola pemakaian
USR-0628,1,68.9,Bintang_4,0,401,135,5.4,3.0,1.07,6.9,0.0,5,64.79,97.35,12.86,12.86,8.23,0.0,196.09,204.32,4.2,2.85,Sangat Hemat,170.6,1699.53,347253,10418,47500,405170,405170,Tidak,Normal,56.0,Pertahankan pola pemakaian
USR-0629,3,73.4,Bintang_1,1,929,171,7.9,9.1,0.64,4.0,0.27,3,219.02,123.19,53.72,7.71,14.34,2.82,420.8,432.17,2.7,5.73,Sangat Hemat,366.1,1699.53,734481,22034,47500,804015,268005,Tidak,Normal,68.5,Pertahankan pola pemakaian
USR-0630,3,105.6,Tidak_Ada,0,0,149,0.0,5.5,1.5,6.3,0.0,7,0.0,107.48,27.27,18.0,22.74,0.0,175.48,177.21,0.98,1.66,Sangat Hemat,152.67,1699.53,301176,9035,47500,357711,119237,Tidak,Normal,86.9,Pertahankan pola pemakaian
USR-0631,2,39.8,Tidak_Ada,0,0,165,0.0,4.4,0.21,6.7,0.0,1,0.0,119.1,20.09,2.57,15.97,0.0,157.73,150.19,4.78,3.96,Sangat Hemat,137.22,1699.53,255245,7657,47500,310402,155201,Tidak,Normal,82.3,Pertahankan pola pemakaian
USR-0632,6,123.0,Tidak_Ada,0,0,151,0.0,1.1,0.64,4.6,0.0,3,0.0,108.7,5.32,7.71,33.47,0.0,155.22,152.62,1.67,1.26,Sangat Hemat,135.04,1699.53,259391,7782,47500,314672,52445,Tidak,Normal,94.2,Pertahankan pola pemakaian
USR-0633,2,68.1,Bintang_1,1,848,113,9.2,2.8,1.07,6.9,0.63,5,233.49,81.51,16.98,12.86,16.47,6.61,367.92,351.64,4.43,5.4,Sangat Hemat,320.09,1699.53,597625,17929,47500,663054,331527,Tidak,Normal,58.7,Pertahankan pola pemakaian
USR-0634,1,62.0,Tidak_Ada,1,0,88,0.0,3.3,0.43,5.9,0.74,2,0.0,63.06,14.25,5.14,7.07,7.78,97.3,95.57,1.78,1.57,Sangat Hemat,84.65,1699.53,162422,4873,47500,214795,214795,Tidak,Normal,78.1,Pertahankan pola pemakaian
USR-0635,5,50.5,Bintang_4,0,453,154,7.1,2.1,0.43,9.1,0.0,2,96.85,111.02,9.38,5.14,54.43,0.0,276.82,264.71,4.38,5.48,Sangat Hemat,240.83,1699.53,449875,13496,47500,510871,102174,Tidak,Normal,87.6,Pertahankan pola pemakaian
USR-0636,2,40.3,Bintang_1,0,832,145,7.8,7.6,0.43,3.8,0.0,2,195.84,104.2,19.98,5.14,9.17,0.0,334.35,323.24,3.32,8.29,Sangat Hemat,290.88,1699.53,549355,16481,47500,613336,306668,Tidak,Normal,62.5,Pertahankan pola pemakaian
USR-0637,5,96.0,Tidak_Ada,0,0,158,0.0,2.8,1.07,7.4,0.0,5,0.0,113.73,12.24,12.86,44.21,0.0,183.05,293.2,60.17,1.91,Sangat Hemat,159.25,1699.53,498300,14949,47500,560749,112150,Ya,Anomal,91.8,Pertahankan pola pemakaian
USR-0638,1,73.9,Bintang_4,0,424,145,8.2,1.3,0.43,5.6,0.0,2,103.93,104.37,6.16,5.14,6.73,0.0,226.34,226.67,0.15,3.06,Sangat Hemat,196.91,1699.53,385237,11557,47500,444294,444294,Tidak,Normal,49.2,Pertahankan pola pemakaian
USR-0639,5,45.8,Tidak_Ada,0,0,190,0.0,1.5,0.21,4.4,0.0,1,0.0,137.06,5.7,2.57,26.3,0.0,171.63,166.77,2.83,3.74,Sangat Hemat,149.32,1699.53,283436,8503,47500,339439,67888,Tidak,Normal,92.3,Pertahankan pola pemakaian
USR-0640,5,45.8,Bintang_4,0,392,155,8.3,10.7,0.64,5.5,0.0,3,97.78,111.32,38.41,7.71,32.84,0.0,288.06,294.76,2.33,6.3,Sangat Hemat,250.61,1699.53,500958,15029,47500,563486,112697,Tidak,Normal,87.1,Pertahankan pola pemakaian
USR-0641,5,64.0,Tidak_Ada,1,0,141,0.0,2.1,0.64,6.3,0.37,3,0.0,101.56,5.99,7.71,37.66,3.84,156.77,158.19,0.9,2.45,Sangat Hemat,136.39,1699.53,268841,8065,47500,324406,64881,Tidak,Normal,93.0,Pertahankan pola pemakaian
USR-0642,8,129.1,Bintang_4,0,436,157,5.9,0.8,0.21,7.0,0.0,1,77.54,112.86,3.1,2.57,67.56,0.0,263.64,268.69,1.92,2.04,Sangat Hemat,229.36,1699.53,456649,13699,47500,517849,64731,Tidak,Normal,92.6,Pertahankan pola pemakaian
USR-0643,4,65.7,Tidak_Ada,0,0,141,0.0,1.9,1.07,7.7,0.0,5,0.0,101.83,10.96,12.86,37.07,0.0,162.71,233.69,43.62,2.47,Sangat Hemat,141.56,1699.53,397168,11915,47500,456583,114146,Ya,Anomal,90.9,Pertahankan pola pemakaian
USR-0644,5,42.5,Tidak_Ada,0,0,152,0.0,0.9,0.43,7.4,0.0,2,0.0,109.34,2.88,5.14,44.53,0.0,161.89,165.56,2.27,3.81,Sangat Hemat,140.84,1699.53,281379,8441,47500,337320,67464,Tidak,Normal,92.7,Pertahankan pola pemakaian
USR-0645,6,66.1,Tidak_Ada,1,0,126,0.0,4.7,0.86,5.0,0.4,4,0.0,90.47,24.56,10.29,36.25,4.17,165.73,172.96,4.36,2.51,Sangat Hemat,144.18,1699.53,293948,8818,47500,350267,58378,Tidak,Normal,93.8,Pertahankan pola pemakaian
USR-0646,5,65.4,Bintang_4,1,476,150,10.4,0.8,1.07,7.1,0.9,5,148.78,107.88,4.45,12.86,42.78,9.41,326.15,317.58,2.63,4.98,Sangat Hemat,283.75,1699.53,539742,16192,47500,603434,120687,Tidak,Normal,85.4,Pertahankan pola pemakaian
USR-0647,4,28.0,Tidak_Ada,1,0,140,0.0,1.2,0.86,6.4,0.66,4,0.0,101.12,7.86,10.29,30.68,6.9,156.84,153.24,2.3,5.6,Sangat Hemat,136.45,1699.53,260435,7813,47500,315748,78937,Tidak,Normal,91.2,Pertahankan pola pemakaian
USR-0648,2,70.6,Bintang_1,0,819,128,11.3,2.7,1.07,5.3,0.0,5,278.31,91.83,14.81,12.86,12.83,0.0,410.64,393.98,4.06,5.81,Sangat Hemat,357.26,1699.53,669575,20087,47500,737163,368581,Tidak,Normal,53.9,Pertahankan pola pemakaian
USR-0649,7,66.4,Bintang_1,0,854,190,7.9,5.3,0.86,5.8,0.0,4,201.47,136.45,28.34,10.29,48.62,0.0,425.17,429.11,0.93,6.4,Sangat Hemat,369.9,1699.53,729283,21878,47500,798661,114094,Tidak,Normal,86.4,Pertahankan pola pemakaian
USR-0650,2,91.9,Bintang_1,1,857,128,8.0,2.6,0.86,5.3,0.58,4,206.44,92.39,12.6,10.29,12.7,6.1,340.51,336.94,1.05,3.71,Sangat Hemat,296.24,1699.53,572640,17179,47500,637319,318659,Tidak,Normal,61.8,Pertahankan pola pemakaian
USR-0651,4,137.5,Tidak_Ada,1,0,150,0.0,1.3,0.43,6.0,0.31,2,0.0,108.1,5.75,5.14,28.98,3.21,151.19,151.13,0.04,1.1,Sangat Hemat,131.53,1699.53,256851,7706,47500,312057,78014,Tidak,Normal,91.5,Pertahankan pola pemakaian
USR-0652,3,106.8,Bintang_4,1,385,134,5.0,3.0,1.29,5.3,0.67,6,57.98,96.44,15.97,15.43,18.97,7.02,211.82,204.83,3.3,1.98,Sangat Hemat,184.29,1699.53,348111,10443,47500,406055,135352,Tidak,Normal,84.1,Pertahankan pola pemakaian
USR-0653,4,65.5,Tidak_Ada,0,0,156,0.0,2.1,0.0,5.0,0.0,0,0.0,112.28,11.55,0.0,23.87,0.0,147.69,219.43,48.57,2.25,Sangat Hemat,128.49,1699.53,372926,11188,47500,431613,107903,Ya,Anomal,91.7,Pertahankan pola pemakaian
USR-0654,5,48.9,Bintang_4,1,453,125,9.9,5.4,0.21,6.5,0.98,1,133.99,89.65,24.96,2.57,38.87,10.28,300.33,303.9,1.19,6.14,Sangat Hemat,261.29,1699.53,516492,15495,47500,579486,115897,Tidak,Normal,86.5,Pertahankan pola pemakaian
USR-0655,2,177.2,Bintang_4,0,418,167,4.0,4.5,0.0,6.6,0.0,0,50.16,120.1,25.71,0.0,15.91,0.0,211.88,206.9,2.35,1.2,Sangat Hemat,184.34,1699.53,351627,10549,47500,409676,204838,Tidak,Normal,76.2,Pertahankan pola pemakaian
USR-0656,7,73.5,Tidak_Ada,0,0,191,0.0,2.0,0.43,5.8,0.0,2,0.0,137.32,13.97,5.14,48.82,0.0,205.26,204.55,0.35,2.79,Sangat Hemat,178.58,1699.53,347639,10429,47500,405568,57938,Tidak,Normal,93.4,Pertahankan pola pemakaian
USR-0657,2,72.4,Bintang_1,0,921,133,4.8,4.3,0.21,7.4,0.0,1,131.72,95.91,19.81,2.57,17.68,0.0,267.69,278.25,3.94,3.7,Sangat Hemat,232.89,1699.53,472892,14187,47500,534579,267289,Tidak,Normal,69.9,Pertahankan pola pemakaian
USR-0658,5,71.4,Tidak_Ada,0,0,174,0.0,3.2,0.43,5.7,0.0,2,0.0,125.52,14.68,5.14,34.44,0.0,179.78,184.7,2.73,2.52,Sangat Hemat,156.41,1699.53,313904,9417,47500,370822,74164,Tidak,Normal,91.9,Pertahankan pola pemakaian
USR-0659,1,77.2,Bintang_1,0,875,142,8.2,6.2,1.71,5.7,0.0,8,216.38,102.5,27.26,20.57,6.84,0.0,373.55,363.35,2.73,4.84,Sangat Hemat,324.99,1699.53,617526,18526,47500,683552,683552,Tidak,Normal,16.1,Pertahankan pola pemakaian
USR-0660,3,68.5,Bintang_1,0,854,180,8.6,4.2,1.07,6.7,0.0,5,221.35,129.68,19.55,12.86,23.98,0.0,407.42,553.72,35.91,5.95,Sangat Hemat,354.45,1699.53,941071,28232,47500,1016803,338934,Ya,Anomal,69.5,Pertahankan pola pemakaian
USR-0661,1,58.9,Bintang_4,0,358,194,4.5,3.8,0.43,5.9,0.0,2,47.97,139.51,21.14,5.14,7.04,0.0,220.8,211.25,4.33,3.75,Sangat Hemat,192.1,1699.53,359027,10771,47500,417297,417297,Tidak,Normal,50.4,Pertahankan pola pemakaian
USR-0662,4,59.5,Bintang_1,0,831,145,10.3,6.0,0.21,6.1,0.0,1,256.66,104.63,27.61,2.57,29.21,0.0,420.68,417.06,0.86,7.08,Sangat Hemat,365.99,1699.53,708804,21264,47500,777568,194392,Tidak,Normal,76.4,Pertahankan pola pemakaian
USR-0663,5,71.2,Bintang_1,0,898,120,12.4,2.7,0.43,3.5,0.0,2,333.5,86.11,12.81,5.14,20.88,0.0,458.44,439.19,4.2,6.44,Sangat Hemat,398.84,1699.53,746413,22392,47500,816306,163261,Tidak,Normal,79.4,Pertahankan pola pemakaian
USR-0664,5,59.5,Bintang_1,0,849,169,7.6,1.7,1.07,6.0,0.0,5,194.14,121.65,7.31,12.86,36.1,0.0,372.06,387.85,4.24,6.25,Sangat Hemat,323.69,1699.53,659156,19775,47500,726431,145286,Tidak,Normal,83.3,Pertahankan pola pemakaian
USR-0665,3,56.1,Bintang_1,0,917,154,10.5,3.1,1.07,4.2,0.0,5,290.18,111.23,15.15,12.86,15.02,0.0,444.44,424.02,4.59,7.92,Sangat Hemat,386.66,1699.53,720642,21619,47500,789762,263254,Tidak,Normal,66.7,Pertahankan pola pemakaian
USR-0666,4,74.7,Bintang_1,0,851,160,10.4,2.2,0.43,4.8,0.0,2,266.09,115.23,8.89,5.14,22.94,0.0,418.29,403.7,3.49,5.6,Sangat Hemat,363.91,1699.53,686100,20583,47500,754183,188546,Tidak,Normal,76.5,Pertahankan pola pemakaian
USR-0667,4,65.9,Bintang_4,0,418,143,6.3,3.9,0.86,4.7,0.0,4,79.45,103.11,13.27,10.29,22.39,0.0,228.5,237.98,4.15,3.47,Sangat Hemat,198.79,1699.53,404459,12134,47500,464093,116023,Tidak,Normal,87.2,Pertahankan pola pemakaian
USR-0668,9,121.9,Tidak_Ada,0,0,132,0.0,2.8,0.21,5.0,0.0,1,0.0,95.26,13.83,2.57,53.54,0.0,165.21,166.56,0.82,1.36,Sangat Hemat,143.73,1699.53,283081,8492,47500,339073,37675,Tidak,Normal,95.9,Pertahankan pola pemakaian
USR-0669,5,28.5,Bintang_1,1,820,173,6.4,3.5,0.21,5.5,0.21,1,158.13,124.71,21.74,2.57,32.71,2.19,342.05,352.15,2.95,12.01,Sangat Hemat,297.58,1699.53,598485,17955,47500,663940,132788,Tidak,Normal,84.6,Pertahankan pola pemakaian
USR-0670,5,105.5,Tidak_Ada,0,0,156,0.0,1.3,0.21,5.5,0.0,1,0.0,112.6,5.59,2.57,33.08,0.0,153.85,146.41,4.84,1.46,Sangat Hemat,133.85,1699.53,248832,7465,47500,303797,60759,Tidak,Normal,93.1,Pertahankan pola pemakaian
USR-0671,7,111.4,Bintang_4,0,403,121,9.5,3.7,1.07,6.7,0.0,5,115.47,87.21,13.14,12.86,55.98,0.0,284.66,282.36,0.81,2.56,Sangat Hemat,247.65,1699.53,479874,14396,47500,541771,77396,Tidak,Normal,90.9,Pertahankan pola pemakaian
USR-0672,3,34.8,Bintang_4,0,433,164,10.0,1.3,0.43,6.2,0.0,2,129.61,117.89,7.82,5.14,22.4,0.0,282.87,296.57,4.84,8.12,Sangat Hemat,246.1,1699.53,504035,15121,47500,566656,188885,Tidak,Normal,78.8,Pertahankan pola pemakaian
USR-0673,2,63.9,Bintang_1,0,903,160,8.4,4.8,0.86,4.1,0.0,4,227.25,115.0,21.98,10.29,9.84,0.0,384.35,387.42,0.8,6.02,Sangat Hemat,334.39,1699.53,658434,19753,47500,725687,362843,Tidak,Normal,56.8,Pertahankan pola pemakaian
USR-0674,7,63.2,Bintang_4,1,412,143,7.2,4.8,0.86,6.1,0.04,4,88.71,103.32,25.92,10.29,51.1,0.44,279.78,289.56,3.5,4.43,Sangat Hemat,243.41,1699.53,492117,14764,47500,554381,79197,Tidak,Normal,91.0,Pertahankan pola pemakaian
USR-0675,7,44.0,Bintang_1,0,885,182,8.9,3.3,1.07,6.3,0.0,5,237.3,131.33,12.87,12.86,53.07,0.0,447.43,468.17,4.64,10.17,Sangat Hemat,389.26,1699.53,795672,23870,47500,867043,123863,Tidak,Normal,85.6,Pertahankan pola pemakaian
USR-0676,5,54.8,Bintang_1,0,767,138,8.2,3.3,0.86,5.7,0.0,4,188.75,99.1,14.76,10.29,34.03,0.0,346.92,353.34,1.85,6.33,Sangat Hemat,301.82,1699.53,600517,18016,47500,666033,133207,Tidak,Normal,84.4,Pertahankan pola pemakaian
USR-0677,6,48.8,Tidak_Ada,1,0,147,0.0,2.4,0.64,5.9,0.61,3,0.0,105.57,13.69,7.71,42.76,6.39,176.12,173.09,1.72,3.61,Sangat Hemat,153.23,1699.53,294165,8825,47500,350490,58415,Tidak,Normal,93.4,Pertahankan pola pemakaian
USR-0678,5,132.9,Tidak_Ada,0,0,165,0.0,1.9,0.64,6.2,0.0,3,0.0,119.07,8.74,7.71,37.14,0.0,172.67,169.36,1.91,1.3,Sangat Hemat,150.22,1699.53,287833,8635,47500,343968,68794,Tidak,Normal,92.2,Pertahankan pola pemakaian
USR-0679,2,99.9,Bintang_1,1,815,152,7.4,2.7,0.64,6.8,0.61,3,181.81,109.11,12.47,7.71,16.24,6.41,333.74,319.43,4.29,3.34,Sangat Hemat,290.35,1699.53,542881,16286,47500,606667,303334,Tidak,Normal,62.5,Pertahankan pola pemakaian
USR-0680,5,112.4,Tidak_Ada,1,0,122,0.0,8.9,1.07,4.4,0.67,5,0.0,88.06,28.23,12.86,26.55,7.07,162.77,161.6,0.72,1.45,Sangat Hemat,141.61,1699.53,274638,8239,47500,330377,66075,Tidak,Normal,92.7,Pertahankan pola pemakaian
USR-0681,7,92.7,Bintang_1,1,861,154,8.3,3.1,0.86,5.8,0.35,4,213.42,110.65,16.25,10.29,48.35,3.73,402.67,419.4,4.15,4.34,Sangat Hemat,350.32,1699.53,712775,21383,47500,781659,111666,Tidak,Normal,87.1,Pertahankan pola pemakaian
USR-0682,6,48.5,Bintang_4,0,355,142,7.3,1.2,0.64,7.5,0.0,3,77.75,102.03,4.6,7.71,54.06,0.0,246.15,245.61,0.22,5.08,Sangat Hemat,214.15,1699.53,417428,12523,47500,477450,79575,Tidak,Normal,90.8,Pertahankan pola pemakaian
USR-0683,2,59.9,Bintang_1,0,799,167,10.1,1.0,0.43,7.4,0.0,2,241.19,120.34,5.37,5.14,17.8,0.0,389.85,405.87,4.11,6.51,Sangat Hemat,339.17,1699.53,689786,20694,47500,757980,378990,Tidak,Normal,56.2,Pertahankan pola pemakaian
USR-0684,6,85.5,Tidak_Ada,1,0,153,0.0,1.1,0.86,6.9,0.28,4,0.0,110.18,5.37,10.29,49.33,2.95,178.11,183.76,3.17,2.08,Sangat Hemat,154.96,1699.53,312309,9369,47500,369179,61530,Tidak,Normal,93.3,Pertahankan pola pemakaian
USR-0685,3,46.9,Tidak_Ada,0,0,152,0.0,2.2,1.07,6.5,0.0,5,0.0,109.36,10.32,12.86,23.53,0.0,156.07,163.63,4.84,3.32,Sangat Hemat,135.78,1699.53,278090,8343,47500,333933,111311,Tidak,Normal,88.3,Pertahankan pola pemakaian
USR-0686,5,92.4,Tidak_Ada,1,0,129,0.0,5.8,0.21,7.7,0.39,1,0.0,92.91,30.18,2.57,45.93,4.06,175.65,183.51,4.48,1.9,Sangat Hemat,152.82,1699.53,311889,9357,47500,368745,73749,Tidak,Normal,92.1,Pertahankan pola pemakaian
USR-0687,4,66.2,Bintang_1,0,874,145,7.2,1.5,1.07,7.9,0.0,5,189.1,104.69,7.12,12.86,38.01,0.0,351.77,359.03,2.06,5.31,Sangat Hemat,306.04,1699.53,610186,18306,47500,675992,168998,Tidak,Normal,80.3,Pertahankan pola pemakaian
USR-0688,2,63.1,Bintang_4,1,436,169,6.4,6.4,1.07,5.9,0.39,5,83.9,121.97,38.57,12.86,14.09,4.12,275.51,285.74,3.71,4.36,Sangat Hemat,239.69,1699.53,485620,14569,47500,547689,273844,Tidak,Normal,69.1,Pertahankan pola pemakaian
USR-0689,5,92.3,Bintang_1,1,837,134,8.3,3.0,0.43,5.0,0.34,2,207.81,96.82,17.87,5.14,30.18,3.57,361.4,370.36,2.48,3.91,Sangat Hemat,314.42,1699.53,629443,18883,47500,695827,139165,Tidak,Normal,83.8,Pertahankan pola pemakaian
USR-0690,6,84.1,Bintang_1,1,911,149,8.0,3.6,0.43,5.7,0.71,2,217.93,107.53,12.37,5.14,41.25,7.41,391.64,399.6,2.03,4.66,Sangat Hemat,340.72,1699.53,679137,20374,47500,747011,124502,Tidak,Normal,85.3,Pertahankan pola pemakaian
USR-0691,6,63.5,Bintang_1,0,819,131,8.0,3.6,0.43,9.1,0.0,2,196.15,94.52,15.53,5.14,65.5,0.0,376.83,384.96,2.16,5.94,Sangat Hemat,327.85,1699.53,654245,19627,47500,721372,120229,Tidak,Normal,85.9,Pertahankan pola pemakaian
USR-0692,3,108.0,Bintang_1,0,910,126,11.0,3.9,0.43,4.4,0.0,2,300.04,90.95,20.35,5.14,15.95,0.0,432.44,442.0,2.21,4.0,Sangat Hemat,376.22,1699.53,751187,22536,47500,821223,273741,Tidak,Normal,67.6,Pertahankan pola pemakaian
USR-0693,4,49.3,Bintang_1,0,872,148,9.7,2.1,0.86,5.5,0.0,4,254.9,106.78,7.76,10.29,26.54,0.0,406.26,401.36,1.21,8.24,Sangat Hemat,353.45,1699.53,682127,20464,47500,750091,187523,Tidak,Normal,77.2,Pertahankan pola pemakaian
USR-0694,4,89.3,Bintang_1,1,801,153,5.6,0.7,0.64,4.6,0.67,3,134.14,110.5,2.07,7.71,22.02,7.09,283.53,281.36,0.76,3.17,Sangat Hemat,246.67,1699.53,478179,14345,47500,540024,135006,Tidak,Normal,84.1,Pertahankan pola pemakaian
USR-0695,5,88.6,Bintang_4,0,424,190,6.3,1.9,0.21,6.1,0.0,1,79.97,136.71,7.29,2.57,36.75,0.0,263.29,257.86,2.06,2.97,Sangat Hemat,229.06,1699.53,438247,13147,47500,498895,99779,Tidak,Normal,88.2,Pertahankan pola pemakaian
USR-0696,2,64.6,Bintang_1,0,832,141,10.0,1.6,1.07,4.8,0.0,5,250.49,101.44,7.01,12.86,11.51,0.0,383.32,369.84,3.52,5.93,Sangat Hemat,333.49,1699.53,628549,18856,47500,694906,347453,Tidak,Normal,57.0,Pertahankan pola pemakaian
USR-0697,1,80.7,Bintang_4,1,415,149,6.1,3.3,0.43,5.9,0.67,2,76.11,107.28,4.91,5.14,7.07,7.06,207.57,206.71,0.42,2.57,Sangat Hemat,180.59,1699.53,351312,10539,47500,409352,409352,Tidak,Normal,53.4,Pertahankan pola pemakaian
USR-0698,1,46.5,Bintang_1,1,856,125,10.8,3.1,0.64,4.0,0.64,3,276.67,90.0,10.84,7.71,4.86,6.71,396.79,412.66,4.0,8.54,Sangat Hemat,345.21,1699.53,701328,21040,47500,769867,769867,Tidak,Normal,10.9,Pertahankan pola pemakaian
USR-0699,7,99.5,Bintang_4,1,398,162,8.9,2.3,0.0,6.6,0.22,0,105.88,116.82,6.69,0.0,55.59,2.26,287.24,291.58,1.51,2.89,Sangat Hemat,249.9,1699.53,495555,14867,47500,557922,79703,Tidak,Normal,90.8,Pertahankan pola pemakaian
USR-0700,7,67.5,Bintang_4,0,429,158,6.6,7.8,0.21,7.2,0.0,1,85.15,113.73,43.11,2.57,60.67,0.0,305.23,291.69,4.44,4.52,Sangat Hemat,265.55,1699.53,495729,14872,47500,558101,79729,Tidak,Normal,90.2,Pertahankan pola pemakaian
USR-0701,5,60.0,Bintang_1,0,884,180,8.1,1.9,0.64,5.6,0.0,3,214.0,129.43,9.88,7.71,33.7,0.0,394.73,407.01,3.11,6.58,Sangat Hemat,343.41,1699.53,691728,20752,47500,759980,151996,Tidak,Normal,82.3,Pertahankan pola pemakaian
USR-0702,5,103.9,Bintang_1,0,836,172,10.7,0.7,0.43,5.9,0.0,2,268.34,124.01,3.4,5.14,35.19,0.0,436.07,455.06,4.35,4.2,Sangat Hemat,379.38,1699.53,773385,23202,47500,844087,168817,Tidak,Normal,80.4,Pertahankan pola pemakaian
